idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
12796,Caribbean Orange Liqueur,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Pare very thinly the bright-colored rind from the oranges (no white). Blot the peel on paper towels to remove any excess oil. Put peel in a 4 cup screw-top jar. Add 2 cups vodka. Close jar. Store in a cool, dark place for 2 days or until the vodka has absorbed the flavor. Remove peel and add remaining vodka. Close jar and add remaining cup of vodka. Close the jar and store in a cool dark place at least 1 month to age.",,"Die hellfarbene Rinde der Orangen (kein Weiß) sehr dünn auftragen. Entfernen Sie die Schale auf Papiertüchern, um überschüssiges Öl zu entfernen. Schale in ein 4-Tassen-Schraubglas geben. Füge 2 Tassen Wodka hinzu. Glas schließen. An einem kühlen, dunklen Ort für 2 Tage oder bis der Wodka den Geschmack aufgenommen hat, lagern. Die Schale entfernen und den restlichen Wodka hinzufügen. Schließen Sie das Glas und lagern Sie es mindestens 1 Monat zur Reifung an einem kühlen, dunklen Ort.",,"1. Taglia molto sottilmente la scorza di colore brillante delle arance (non bianche). Asciugare la buccia su carta assorbente per eliminare l'olio in eccesso. Metti la buccia in un barattolo a vite da 4 tazze. Aggiungi 2 tazze di vodka. Chiudi il barattolo.

Conservare in un luogo fresco e buio per 2 giorni o finché la vodka non ha assorbito il sapore.

2. Rimuovere la buccia e aggiungere la vodka rimanente. Chiudere il barattolo e aggiungere la rimanente tazza di vodka. Chiudere il barattolo e conservare in un luogo fresco e buio per almeno 1 mese per invecchiare.",,,https://www.thecocktaildb.com/images/media/drink/qwxuwy1472667570.jpg,Orange,Vodka,Sugar,,,,,,,,,,,,,3 large ,3 cups ,1 1/3 cup superfine ,,,,,,,,,,,,,,,No,2016-08-31 19:19:30
11222,Casa Blanca,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg,Light rum,Triple sec,Lime juice,Maraschino liqueur,,,,,,,,,,,,2 oz ,1 1/2 tsp ,1 1/2 tsp ,1 1/2 tsp ,,,,,,,,,,,,,,No,2015-09-06 16:36:02
17185,Casino,,IBA,https://www.youtube.com/watch?v=C6v8NsaDNj8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,,Alle Zutaten in den Shaker mit Eiswürfeln geben. Gut schütteln. In ein gekühltes Cocktailglas abseihen. Mit einer Zitronenscheibe und einer Maraschinokirsche garnieren. Ohne Strohhalm servieren.,,"Versare tutti gli ingredienti in uno shaker con cubetti di ghiaccio.
Agitare bene.
Filtrare in una coppetta da cocktail ghiacciata.
Guarnire con una scorza di limone e una ciliegia al maraschino.
Servire senza cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,Gin,Maraschino liqueur,Lemon juice,Orange bitters,Cherry,,,,,,,,,,,2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,,,,No,2017-09-02 11:36:19
11224,Casino Royale,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Sour Glas abseihen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti. Filtrare in un bicchiere. Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg,Gin,Lemon juice,Maraschino liqueur,Orange bitters,Egg yolk,,,,,,,,,,,2 oz ,1/2 oz ,1 tsp ,1 dash ,1 ,,,,,,,,,,,,,No,2017-09-02 16:38:19
11227,Champagne Cocktail,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Champagne flute,Add dash of Angostura bitter onto sugar cube and drop it into champagne flute. Add cognac followed by gently pouring chilled champagne. Garnish with orange slice and maraschino cherry.,,"Einen Schuss Angostura-Bitter auf den Zuckerwürfel geben und in das Champagner Glas geben. Füge Cognac hinzu, gefolgt von sanftem Gießen des gekühlten Champagner. Mit Orangenscheibe und Maraschinokirsche garnieren.",,Aggiungere un goccio di Angostura bitter sulla zolletta di zucchero e lasciarlo cadere nella flûte di champagne. Aggiungere il cognac e poi versare delicatamente lo champagne freddo.Guarnire con fetta d'arancia e ciliegia al maraschino.,,,https://www.thecocktaildb.com/images/media/drink/t5pv461606773026.jpg,Champagne,Sugar,Bitters,Lemon peel,Cognac,,,,,,,,,,,Chilled ,1 piece ,2 dashes ,1 twist of ,1 dash,,,,,,,,,,,https://pixabay.com/de/photos/champagner-cocktail-french-75-5374793/,robert84ak https://pixabay.com/de/users/robert84ak-16722616/,Yes,2017-09-02 16:40:11
17174,Cherry Electric Lemonade,,,,Cocktail,,Alcoholic,Pint glass,Now stir vigorously and then pour over a large cup of ice. Now drink it with a straw and stir occasionally.,,Nun kräftig umrühren und dann über einen großen Becher Eis gießen. Nun mit einem Strohhalm trinken und gelegentlich umrühren.,,"Ora mescola energicamente e poi versa sopra una grande tazza di ghiaccio.
Ora bevilo con una cannuccia e mescola di tanto in tanto.",,,https://www.thecocktaildb.com/images/media/drink/tquyyt1451299548.jpg,Gin,Tequila,Vodka,White rum,Triple Sec,Cherry Grenadine,Sweet and sour,Club soda,,,,,,,,1 oz,1 oz,1 oz,1 oz,1 oz,1 oz,1 oz,3 oz,,,,,,,,,,Yes,2015-12-28 10:45:48
11239,Cherry Rum,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,Light rum,Cherry brandy,Light cream,,,,,,,,,,,,,1 1/4 oz ,1 1/2 tsp ,1 tblsp ,,,,,,,,,,,,,,,No,2015-09-06 16:47:04
11242,Chicago Fizz,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und über zwei Eiswürfel in ein Highball-Glas seihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",,"Shakerare tutti gli ingredienti (eccetto l'acqua gassata) con ghiaccio e filtrare in un bicchiere highball su due cubetti di ghiaccio. Riempi con acqua gassata, mescola e servi",,,https://www.thecocktaildb.com/images/media/drink/qwvwqr1441207763.jpg,Light rum,Port,Lemon,Powdered sugar,Egg white,Carbonated water,,,,,,,,,,1 oz ,1 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,,,,,,,,No,2015-09-02 16:29:23
11243,Chocolate Black Russian,,,,Ordinary Drink,,Alcoholic,Champagne flute,Combine all ingredients in an electric blender and blend at a low speed for a short length of time. Pour into a chilled champagne flute and serve.,,Alle Zutaten in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit vermischen. In ein gekühltes Champagner Glas geben und servieren.,,Versare in una flûte da champagne ghiacciata e servire.Unisci tutti gli ingredienti in un frullatore elettrico e frulla a bassa velocità per un breve periodo di tempo.,,,https://www.thecocktaildb.com/images/media/drink/yyvywx1472720879.jpg,Kahlua,Vodka,Chocolate ice-cream,,,,,,,,,,,,,1 oz ,1/2 oz ,5 oz ,,,,,,,,,,,,,,,No,2016-09-01 10:07:59
13328,Chocolate Milk,,,,Shot,,Alcoholic,Shot Glass,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",,"Die Milch auf den Boden geben, den Likör darüber gießen und den Spritzer Amaretto hinzufügen. Nicht mischen. SLAM IT!",,"Mettere sul fondo il latte, versarvi sopra il liquore e unire la spruzzata di amaretto.
Non mescolare.",,,https://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg,Chocolate liqueur,Milk,Amaretto,,,,,,,,,,,,,1/2 shot ,1/2 shot ,1 dash ,,,,,,,,,,,,,,,No,2017-09-08 17:49:59
17135,Citrus Coke,,,,Soft Drink / Soda,,Alcoholic,Highball Glass,Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!,,Die Hälfte der Cola in ein Glas gießen. Dann Bacardi hinzufügen und mit dem verbleibenden Cola auffüllen. Rühren und trinken!,,"Versare metà della coca cola in un bicchiere.
Quindi aggiungere il Bacardi e completare con la coca cola rimanente.
Mescola e bevi!",,,https://www.thecocktaildb.com/images/media/drink/uyrvut1479473214.jpg,Bacardi Limon,Coca-Cola,,,,,,,,,,,,,,1 part ,2 parts ,,,,,,,,,,,,,,,,No,2016-11-18 12:46:54
11251,City Slicker,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti.Agitare bene.Filtrare in un bicchiere da cocktail.",,,https://www.thecocktaildb.com/images/media/drink/dazdlg1504366949.jpg,Brandy,Triple sec,Lemon juice,,,,,,,,,,,,,2 oz ,1/2 oz ,1 tblsp ,,,,,,,,,,,,,,,No,2017-09-02 16:42:29
11145,Classic Old-Fashioned,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick.",,In einem old-fashioned Glas die Bitter und das Wasser mit der Rückseite eines Teelöffels in den Zuckerwürfel mischen. Füllen Sie das Glas fast mit Eiswürfeln und fügen Sie den Bourbon hinzu. Mit der Orangenscheibe und der Kirsche garnieren. Mit einem Quirlstab servieren.,,"In un bicchiere vecchio stile, mescola il bitter e l'acqua nella zolletta di zucchero. Riempite quasi il bicchiere di cubetti di ghiaccio e aggiungete il bourbon. Servire con un bastoncino di zucchero. Guarnire con la fetta d'arancia e la ciliegia.",,,https://www.thecocktaildb.com/images/media/drink/w8cxqv1582485254.jpg,Bitters,Water,Sugar,Bourbon,Orange,Maraschino cherry,,,,,,,,,,3 dashes ,1 tsp ,1 ,3 oz ,1 ,1 ,,,,,,,,,,,,Yes,2017-09-02 16:29:33
11255,Clove Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,"Mescolare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,Sweet Vermouth,Sloe gin,Wine,,,,,,,,,,,,,1 oz ,1/2 oz ,1/2 oz Muscatel ,,,,,,,,,,,,,,,No,2016-04-28 19:19:39
17186,Clover Club,,"IBA,Classic",https://www.youtube.com/watch?v=Ui7dOJkmpl4,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Dry shake ingredients to emulsify, add ice, shake and served straight up.",,"Zutaten zur Emulsion mischen, Eis hinzufügen, schütteln und direkt servieren.",,"Aggiungere il gin, l'albume, il succo di limone e lo sciroppo di lamponi in uno shaker con ghiaccio e agitare energicamente fino a quando non si saranno raffreddati bene.

Filtrare in una coppetta da cocktail ghiacciata.",,,https://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg,Gin,Grenadine,Lemon,Egg white,,,,,,,,,,,,1 1/2 oz ,2 tsp ,Juice of 1/2 ,1 ,,,,,,,,,,,,,,No,2017-09-02 11:38:35
12798,Coffee Liqueur,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",,"Kaffee, Zucker und Wasser mischen. 1 Stunde köcheln lassen und abkühlen lassen. Füge Vanille und Wodka hinzu. Im verschlossenen Glas 2 bis 3 Wochen reifen lassen.",,"Unisci caffè, zucchero e acqua. Fate bollire 1 ora e lasciate raffreddare. Aggiungi la vaniglia e la vodka. Invecchiare in un barattolo sigillato da 2 a 3 settimane.",,,https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,Coffee,Vanilla extract,Sugar,Vodka,Water,,,,,,,,,,,10 tblsp instant ,4 tblsp ,2 1/2 cups ,1 qt ,2 1/2 cups ,,,,,,,,,,,,,No,2015-09-03 05:17:31
12800,Coffee-Vodka,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",,"Wasser und Zucker kochen, bis sie gelöst sind. Schalten Sie die Heizung aus. Geben Sie langsam trockenen Instantkaffee hinzu und rühren Sie weiter. Dem Wodka eine gehackte Vanilleschote hinzufügen, dann den gekühlten Zuckersirup und die Kaffeelösung mit dem Wodka vermengen. Täglich 3 Wochen lang fest abdecken und kräftig schütteln. Abseihen und filtern. Am besten ist es auch, die Zuckermischung vollständig abkühlen zu lassen, damit der Wodka nicht verdunstet, wenn er hinzugefügt wird. Wenn Sie einen weicheren Geschmack für den Likör mögen, können Sie dem Endprodukt etwa 1 Teelöffel Glyzerin hinzufügen.",,"Far bollire l'acqua e lo zucchero fino a quando non saranno sciolti.
Spegni il fuoco.
Aggiungere lentamente il caffè istantaneo secco e continuare a mescolare.
Aggiungere un baccello di vaniglia tritato alla vodka, quindi unire lo sciroppo di zucchero raffreddato e la soluzione di caffè con la vodka.
Coprire bene e agitare vigorosamente ogni giorno per 3 settimane.
Filtrare e filtrare.
È anche meglio lasciare raffreddare completamente la miscela di zucchero in modo che la vodka non evapori quando viene aggiunta.
Se ti piace una sensazione più liscia al liquore puoi aggiungere circa 1 cucchiaino di glicerina al prodotto finito.",,,https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,Water,Sugar,Coffee,Vanilla,Vodka,Caramel coloring,,,,,,,,,,2 cups ,2 cups white ,1/2 cup instant ,1/2,1 1/2 cup,,,,,,,,,,,,,No,2016-08-31 19:18:14
17830,Corn n Oil,,,,Cocktail,,Alcoholic,Old-fashioned glass,"Cut the half lime in half again. Add the lime, falernum, and bitters to a rocks glass. Muddle. Add the rum. (Aged Barbados rum such as Plantation 5 Year is recommended). Add ice and stir. Float the blackstrap rum on top. Serve with a straw.",,"Die halbe Limette wieder in zwei Hälften schneiden. Füge Limette, Falernum und Bitter in ein Rocks Glas. Mischen. Den Rum hinzufügen. (Gereifter Barbados-Rum wie z.B. Plantation 5 Year wird empfohlen). Eis hinzufügen und umrühren. Blackstrap Rum dazugeben. Mit einem Strohhalm servieren.",,"Taglia a metà il lime.
Aggiungere il lime, il falernum e il bitter in un bicchiere.
Aggiungi il rum.
(Si consigliano rum Barbados invecchiato come Plantation 5 Year).
Aggiungi il ghiaccio e mescola.
Versa il rum blackstrap sopra.
Servire con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/pk6dwi1592767243.jpg,Lime,Falernum,Angostura Bitters,Añejo rum,blackstrap rum,,,,,,,,,,,1/2,1/3 oz,2 dashes,1 oz,1 oz,,,,,,,,,,,,,No,2018-06-27 15:15:09
17250,Corpse Reviver,,,,Cocktail,,Alcoholic,Cocktail glass,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",,"Schütteln, abseihen, aufrichten, Cocktailglas mit Absinth gespült.",,"Agitare, filtrare, sciacquare il bicchiere da cocktail con assenzio e versare il mix fatto in precedenza.",,,https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,Gin,Triple Sec,Lillet Blanc,Lemon Juice,Absinthe,,,,,,,,,,,3/4 oz,3/4 oz,3/4 oz,3/4 oz,1 dash,,,,,,,,,,,,,No,2017-12-19 17:25:34
17196,Cosmopolitan,,"IBA,ContemporaryClassic",,Cocktail,Contemporary Classics,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,,Alle Zutaten in den mit Eis gefüllten Cocktailshaker geben. Gut schütteln und doppelt in ein großes Cocktailglas abseihen. Mit Limettenrad garnieren.,,"Aggiungi tutti gli ingredienti in uno shaker pieno di ghiaccio.
Shakerare bene e filtrare due volte in una grande coppetta da cocktail.
Guarnire con una fetta di lime.",,,https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,Absolut Citron,Lime juice,Cointreau,Cranberry juice,,,,,,,,,,,,1 1/4 oz ,1/4 oz ,1/4 oz ,1/4 cup ,,,,,,,,,,,,,,No,2017-09-02 17:06:02
14133,Cosmopolitan Martini,,,,Cocktail,,Alcoholic,Cocktail Glass,"Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.",,"Alle Zutaten in ein halb mit Eis gefülltes Mischglas geben, schütteln und in ein gekühltes Martini-Glas abseihen.",,"Versare tutti gli ingredienti in un mixing glass, riempito a metà con ghiaccio, shakerare e filtrare in una coppetta Martini ghiacciata.",,,https://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,Cointreau,Vodka,Lime,Cranberry juice,,,,,,,,,,,,1/2 oz ,1 oz ,Juice of 1/2 ,1 splash ,,,,,,,,,,,,,,No,2015-08-18 15:19:40
12802,Cranberry Cordial,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Place the chopped cranberries in a 2 liter jar that has a tight-fitting lid. Add the sugar and rum. Adjust the lid securely and place the jar in a cool, dark place. Invert the jar and shake it every day for six weeks. Strain the cordial into bottles and seal with corks.",,"Die gehackten Preiselbeeren in ein 2-Liter-Glas mit enganliegendem Deckel geben. Zucker und Rum dazugeben. Schließen Sie den Deckel und stellen Sie das Glas an einen kühlen, dunklen Ort. Wenden Sie das Glas um und schütteln Sie es sechs Wochen lang jeden Tag. Die Flüssigkeit in Flaschen abseihen und mit Korken verschließen.",,"Metti i mirtilli rossi tritati in un barattolo da 2 litri con un coperchio ben aderente.
Aggiungere lo zucchero e il rum.
Regola bene il coperchio e posiziona il barattolo in un luogo fresco e buio.
Capovolgi il barattolo e agitalo ogni giorno per sei settimane.
Filtrare lo sciroppo nelle bottiglie e chiudere con i tappi di sughero.",,,https://www.thecocktaildb.com/images/media/drink/qtspsx1472667392.jpg,Cranberries,Sugar,Light rum,,,,,,,,,,,,,1/2 kg chopped ,3/4 L ,1/2 L ,,,,,,,,,,,,,,,No,2016-08-31 19:16:32
14608,Cream Soda,,,,Cocktail,,Alcoholic,Highball glass,Pour 1oz of Spiced Rum into a highball glass with ice. Fill with Ginger Ale.,,Geben Sie 3 cl. Spiced Rum in ein Highball-Glas mit Eis. Mit Ginger Ale füllen.,,"Versare 30gr di rum speziato in un bicchiere highball con ghiaccio.
Riempi con Ginger Ale.",,,https://www.thecocktaildb.com/images/media/drink/yqstxr1479209367.jpg,Spiced rum,Ginger ale,,,,,,,,,,,,,,1 oz ,,,,,,,,,,,,,,,,,No,2016-11-15 11:29:27
12808,Creme de Menthe,,,,Homemade Liqueur,,Alcoholic,Collins Glass,Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.,,Zucker und Wasser zum Kochen bringen und 10 Minuten köcheln lassen. Abkühlen. Die restlichen Zutaten zugeben und umrühren. Zugedeckt 1 Monat reifen lassen.,,"Portare a ebollizione lo zucchero e l'acqua e cuocere a fuoco lento per 10 minuti.
Raffreddare..
Aggiungere gli altri ingredienti e mescolare.
Coprite e lasciate maturare per 1 mese.",,,https://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg,Sugar,Water,Grain alcohol,Peppermint extract,Food coloring,,,,,,,,,,,8 cups ,6 cups ,1 pint ,1 oz pure ,1 tblsp green ,,,,,,,,,,,,,No,2015-09-03 05:18:38
